parameter_index,simulation_index,split
3507,4,train
3724,2,train
3245,4,train
1026,1,train
3803,2,train
1642,4,train
3541,2,train
3978,3,train
547,3,train
681,3,train
3458,4,train
1501,1,train
1542,2,train
1239,1,train
4016,2,train
977,1,train
581,1,train
1459,4,train
3358,2,train
760,3,train
1889,2,train
1056,1,train
660,1,train
1190,1,train
794,1,train
3571,2,train
3967,2,train
752,4,train
1572,2,train
1269,1,train
873,1,train
1310,2,train
1706,2,train
1007,1,train
1489,4,train
3784,2,train
3825,3,train
1227,4,train
3959,3,train
965,4,train
1785,2,train
1919,2,train
1960,3,train
1261,2,train
4038,3,train
1440,4,train
1044,4,train
1178,4,train
2256,1,train
1340,2,train
1777,3,train
1078,2,train
1257,4,train
2469,1,train
2386,3,train
1553,2,train
1470,4,train
2682,1,train
2286,1,train
2465,3,train
1766,2,train
1807,3,train
1504,2,train
1941,3,train
2499,1,train
2237,1,train
2020,3,train
1717,2,train
2154,3,train
2974,1,train
2316,1,train
2450,1,train
2536,4,train
3066,4,train
2233,3,train
2670,4,train
1971,3,train
2529,1,train
2966,2,train
2749,4,train
2883,4,train
2487,4,train
2225,4,train
3045,2,train
3179,2,train
2962,4,train
2084,1,train
3096,4,train
2218,1,train
2700,4,train
2834,4,train
481,1,train
219,1,train
398,3,train
2297,1,train
2734,2,train
2431,1,train
2651,4,train
2255,4,train
36,1,train
3209,2,train
2644,1,train
2730,4,train
2864,4,train
2468,4,train
907,1,train
511,1,train
645,1,train
249,1,train
3026,2,train
3463,3,train
428,3,train
469,4,train
2723,1,train
166,3,train
2943,4,train
2502,2,train
724,1,train
66,1,train
3676,3,train
3414,3,train
420,4,train
2715,2,train
3111,2,train
117,3,train
937,1,train
978,2,train
675,1,train
3889,3,train
3493,3,train
895,4,train
17,1,train
499,4,train
2794,2,train
633,4,train
3627,3,train
1191,2,train
3923,1,train
1325,2,train
492,1,train
3403,2,train
3444,3,train
3840,3,train
846,4,train
450,4,train
4002,1,train
1008,2,train
1142,2,train
746,2,train
3919,3,train
484,2,train
3657,3,train
3953,1,train
1355,2,train
1396,3,train
3870,3,train
3474,3,train
3911,4,train
876,4,train
3212,3,train
614,4,train
1692,1,train
1475,3,train
3770,1,train
1172,2,train
1609,3,train
3904,1,train
910,2,train
3425,3,train
1688,3,train
3983,1,train
1385,2,train
989,2,train
1426,3,train
3721,1,train
1123,2,train
3900,3,train
4075,4,train
3679,4,train
1722,1,train
1639,3,train
3934,1,train
1377,3,train
4068,1,train
2331,1,train
2069,1,train
1852,3,train
1893,4,train
1590,3,train
1752,1,train
1886,1,train
1972,4,train
1669,3,train
2106,4,train
1844,4,train
1965,1,train
1703,1,train
1882,3,train
1441,1,train
1923,4,train
2319,4,train
1620,3,train
1224,3,train
1661,4,train
2057,4,train
2615,2,train
2353,2,train
2532,4,train
1654,1,train
2136,4,train
1437,3,train
51,1,train
2432,2,train
2129,1,train
1733,1,train
2170,2,train
2349,4,train
1650,3,train
1691,4,train
1825,4,train
1946,1,train
2562,4,train
1904,4,train
2038,4,train
122,2,train
2858,2,train
1938,2,train
3329,1,train
335,2,train
32,1,train
118,4,train
2413,2,train
2809,2,train
252,4,train
2547,2,train
2151,2,train
2850,3,train
3542,1,train
3146,1,train
111,1,train
152,2,train
548,2,train
3325,3,train
69,4,train
2364,2,train
3755,1,train
3538,3,train
3142,3,train
62,1,train
2839,2,train
3276,3,train
3317,4,train
282,4,train
2577,2,train
3572,1,train
578,2,train
182,2,train
3310,1,train
316,2,train
3093,3,train
2697,3,train
3227,3,train
2831,3,train
395,2,train
832,3,train
529,2,train
133,2,train
2910,3,train
3306,3,train
312,4,train
3743,4,train
2648,3,train
3085,4,train
3602,1,train
3206,1,train
1045,3,train
649,3,train
3822,4,train
346,2,train
3956,4,train
3815,1,train
821,2,train
4035,4,train
3553,1,train
3157,1,train
559,2,train
3594,2,train
3377,4,train
3511,4,train
3115,4,train
1292,1,train
4069,2,train
679,3,train
3807,2,train
376,2,train
3504,1,train
3590,4,train
3986,4,train
3287,3,train
3328,4,train
3724,4,train
1505,1,train
1109,1,train
3886,2,train
1329,4,train
3583,1,train
3624,2,train
1026,3,train
3803,4,train
4020,2,train
368,3,train
3145,4,train
3541,4,train
1584,1,train
1322,1,train
1060,1,train
1542,4,train
3837,2,train
1239,3,train
4016,4,train
3575,2,train
977,3,train
581,3,train
3358,4,train
1797,1,train
1576,2,train
877,1,train
1056,3,train
660,3,train
3788,2,train
794,3,train
3571,4,train
2185,2,train
1352,1,train
1789,2,train
1090,1,train
1572,4,train
1706,4,train
873,3,train
1310,4,train
4001,2,train
1007,3,train
3784,4,train
1868,2,train
2002,2,train
1169,1,train
1303,1,train
1785,4,train
4080,2,train
1261,4,train
2215,2,train
2256,3,train
1557,2,train
1340,4,train
1078,4,train
2469,3,train
1636,2,train
1374,2,train
1553,4,train
2682,3,train
2286,3,train
1587,2,train
1766,4,train
1504,4,train
2062,2,train
2499,3,train
2237,3,train
1934,2,train
2795,1,train
197,2,train
2974,3,train
2316,3,train
2753,4,train
2013,2,train
2450,3,train
3008,1,train
2529,3,train
2133,3,train
2966,4,train
2825,1,train
2959,1,train
2563,1,train
3045,4,train
6,3,train
2301,1,train
3179,4,train
2084,3,train
2521,4,train
2218,3,train
3038,1,train
44,2,train
85,3,train
481,3,train
3172,1,train
219,3,train
2514,1,train
3213,2,train
2297,3,train
2734,4,train
2431,3,train
3292,2,train
3426,2,train
36,3,train
2727,1,train
3209,4,train
511,3,train
115,3,train
3243,2,train
645,3,train
249,3,train
3026,4,train
2723,3,train
2502,4,train
807,1,train
724,3,train
765,4,train
3019,1,train
3060,2,train
25,2,train
66,3,train
3194,2,train
2581,4,train
3111,4,train
2715,4,train
1020,1,train
758,1,train
1195,2,train
978,4,train
3273,2,train
675,3,train
3407,2,train
3011,2,train
17,3,train
2794,4,train
1233,1,train
1408,2,train
575,1,train
709,1,train
313,1,train
795,4,train
1191,4,train
492,3,train
533,4,train
3224,2,train
3923,3,train
788,1,train
4002,3,train
922,1,train
1008,4,train
3699,2,train
1142,4,train
746,4,train
3478,3,train
484,4,train
1304,2,train
1438,2,train
1042,2,train
3953,3,train
563,4,train
1255,2,train
1692,3,train
3987,1,train
952,1,train
556,1,train
993,2,train
3770,3,train
1172,4,train
3904,3,train
910,4,train
4066,1,train
1468,2,train
1072,2,train
1206,2,train
810,2,train
3983,3,train
989,4,train
3721,3,train
1681,2,train
1722,3,train
4017,1,train
982,1,train
1419,2,train
1460,3,train
1157,2,train
3934,3,train
2018,1,train
2069,3,train
1236,2,train
840,2,train
1370,2,train
2365,1,train
1752,3,train
1449,2,train
1886,3,train
1228,3,train
2444,1,train
2048,1,train
2182,1,train
1965,3,train
1703,3,train
1441,3,train
2657,1,train
2261,1,train
1999,1,train
2615,4,train
1737,1,train
2219,4,train
2353,4,train
1654,3,train
2608,1,train
2212,1,train
2649,2,train
51,3,train
2346,1,train
1950,1,train
2432,4,train
2129,3,train
1733,3,train
2170,4,train
2728,2,train
2425,1,train
2466,2,train
1767,1,train
1946,3,train
1987,4,train
2242,1,train
2679,2,train
122,4,train
1980,1,train
2376,1,train
2858,4,train
1938,4,train
377,1,train
3329,3,train
335,4,train
2193,1,train
2413,4,train
2547,4,train
2151,4,train
194,1,train
328,1,train
3542,3,train
3146,3,train
111,3,train
152,4,train
548,4,train
2447,2,train
2843,2,train
2364,4,train
407,1,train
145,1,train
2922,2,train
3755,3,train
2660,2,train
2577,4,train
358,1,train
399,2,train
3572,3,train
3613,4,train
578,4,train
182,4,train
2477,2,train
2873,2,train
316,4,train
3310,3,train
3868,1,train
478,2,train
3606,1,train
175,1,train
395,4,train
529,4,train
133,4,train
4081,1,train
3819,1,train
388,1,train
825,2,train
3206,3,train
3602,3,train
167,2,train
2903,2,train
2944,3,train
346,4,train
3898,1,train
3502,1,train
904,2,train
3636,1,train
205,1,train
246,2,train
3374,1,train
3553,3,train
3157,3,train
3594,4,train
1375,1,train
1117,2,train
3849,1,train
3890,2,train
855,2,train
896,3,train
1292,3,train
3191,1,train
593,2,train
3587,1,train
3673,4,train
3807,4,train
376,4,train
4069,4,train
1454,1,train
1588,1,train
4062,1,train
1505,3,train
1109,3,train
3800,1,train
3886,4,train
806,2,train
3583,3,train
3624,4,train
4020,4,train
1667,1,train
1584,3,train
3879,1,train
3920,2,train
1322,3,train
926,3,train
1060,3,train
664,3,train
3837,4,train
3575,4,train
1880,1,train
1484,1,train
1618,1,train
1356,1,train
4092,1,train
1576,4,train
877,3,train
3788,4,train
2093,1,train
1435,1,train
1569,1,train
1655,4,train
3950,2,train
1352,3,train
1789,4,train
4084,2,train
1090,3,train
4001,4,train
2044,1,train
1648,1,train
2085,2,train
1782,1,train
1868,4,train
2002,4,train
1169,3,train
3901,2,train
1303,3,train
4080,4,train
2164,2,train
1861,1,train
1902,2,train
2298,2,train
1557,4,train
2377,2,train
2511,2,train
2115,2,train
1636,4,train
1374,4,train
1629,1,train
2066,2,train
1587,4,train
2541,2,train
2145,2,train
1842,1,train
1883,2,train
2279,2,train
2062,4,train
2358,2,train
2795,3,train
2013,4,train
3091,1,train
3008,3,train
2309,2,train
3304,1,train
310,2,train
3042,1,train
2825,3,train
2959,3,train
2126,2,train
2563,3,train
2301,3,train
3121,1,train
127,2,train
302,3,train
2597,1,train
3038,3,train
44,4,train
3079,4,train
2380,3,train
3213,4,train
2514,3,train
3468,1,train
78,2,train
2810,1,train
3292,4,train
3426,4,train
2727,3,train
3285,1,train
3722,2,train
291,2,train
332,3,train
2627,1,train
3023,1,train
3109,4,train
3243,4,train
3801,2,train
807,3,train
3539,2,train
3102,1,train
3498,1,train
108,2,train
2840,1,train
3236,1,train
242,2,train
3019,3,train
3060,4,train
3194,4,train
1237,1,train
1020,3,train
579,1,train
3752,2,train
758,3,train
362,3,train
1195,4,train
3053,1,train
59,2,train
100,3,train
3273,4,train
3407,4,train
3011,4,train
1054,1,train
792,1,train
4006,3,train
3965,2,train
1408,4,train
575,3,train
3307,2,train
709,3,train
313,3,train
3224,4,train
1005,1,train
3782,2,train
788,3,train
130,3,train
1480,1,train
822,1,train
1304,4,train
4036,3,train
1438,4,train
560,1,train
1042,4,train
3774,3,train
780,4,train
1734,2,train
1338,2,train
1035,1,train
1472,2,train
773,1,train
1255,4,train
3550,2,train
3946,2,train
556,3,train
993,4,train
3987,3,train
4066,3,train
986,1,train
1072,4,train
1468,4,train
3763,2,train
1206,4,train
810,4,train
3804,3,train
1764,2,train
1368,2,train
1065,1,train
1502,2,train
4017,3,train
1419,4,train
1157,4,train
1977,2,train
2018,3,train
1453,2,train
1057,2,train
1236,4,train
840,4,train
2365,3,train
1532,2,train
1270,2,train
1449,4,train
2265,1,train
2444,3,train
2048,3,train
3982,2,train
1745,2,train
1349,2,train
2182,3,train
2657,3,train
2261,3,train
1999,3,train
1737,3,train
2691,1,train
2429,1,train
2033,1,train
2515,4,train
2212,3,train
2649,4,train
1950,3,train
2904,1,train
2508,1,train
2945,2,train
2728,4,train
2425,3,train
2466,4,train
1767,3,train
2204,4,train
2721,1,train
2325,1,train
2242,3,train
2679,4,train
1980,3,train
3371,2,train
2538,1,train
377,3,train
2672,1,train
2713,2,train
2193,3,train
277,1,train
411,1,train
194,3,train
2489,1,train
2926,2,train
2843,4,train
2447,4,train
624,1,train
3401,2,train
3442,3,train
407,3,train
3139,2,train
145,3,train
2922,4,train
2660,4,train
2264,4,train
307,1,train
744,2,train
441,1,train
45,1,train
3218,2,train
3352,2,train
2956,2,train
399,4,train
2694,2,train
2873,4,train
2477,4,train
916,1,train
520,1,train
957,2,train
3689,1,train
3431,2,train
3868,3,train
478,4,train
2773,2,train
3606,3,train
175,3,train
2907,2,train
3902,1,train
4081,3,train
471,1,train
75,1,train
209,1,train
2986,2,train
3382,2,train
825,4,train
3819,3,train
167,4,train
2903,4,train
1383,2,train
684,1,train
3898,3,train
725,2,train
1121,2,train
3502,3,train
904,4,train
463,2,train
3240,3,train
3636,3,train
205,3,train
246,4,train
3374,3,train
938,2,train
1375,3,train
3849,3,train
3890,4,train
855,4,train
3587,3,train
3191,3,train
593,4,train
1413,2,train
1454,3,train
1151,2,train
1588,3,train
3487,1,train
3883,1,train
1667,3,train
3962,1,train
968,2,train
3700,1,train
1102,2,train
3879,3,train
3920,4,train
3658,4,train
1701,1,train
1880,3,train
1484,3,train
1181,2,train
1618,3,train
3913,1,train
1356,3,train
1914,1,train
2093,3,train
1652,1,train
1435,3,train
1569,3,train
3950,4,train
4084,4,train
3688,4,train
2127,1,train
1731,1,train
1951,4,train
1648,3,train
1252,3,train
2085,4,train
3901,4,train
2340,1,train
1944,1,train
2381,2,train
2078,1,train
2164,4,train
1861,3,train
1902,4,train
2298,4,train
1640,4,train
1895,1,train
2377,4,train
2511,4,train
1633,1,train
2115,4,train
2370,1,train
2807,2,train
2108,1,train
1712,1,train
2149,2,train
1629,3,train
1670,4,train
2066,4,train
2624,2,train
2228,2,train
2059,1,train
2145,4,train
2279,4,train
1883,4,train
2441,2,train
2138,1,train
2575,2,train
2616,3,train
2358,4,train
1700,4,train
139,1,train
3091,3,train
2788,2,train
2392,2,train
2309,4,train
352,1,train
3125,1,train
90,1,train
527,2,train
3304,3,train
310,4,train
3042,3,train
2126,4,train
740,2,train
3121,3,train
127,4,train
2422,2,train
2818,2,train
2597,3,train
423,2,train
3155,1,train
3551,1,train
120,1,train
78,4,train
2810,3,train
3764,1,train
3368,1,train
770,2,train
3106,1,train
508,2,train
3285,3,train
3722,4,train
291,4,train
3023,3,train
2627,3,train
587,2,train
3319,1,train
3405,4,train
3801,4,train
3935,4,train
3102,3,train
3539,4,train
108,4,train
2840,3,train
3794,1,train
3398,1,train
800,2,train
404,2,train
1237,3,train
3573,2,train
142,2,train
579,3,train
3752,4,train
276,2,train
3053,3,train
59,4,train
4048,2,train
1054,3,train
2953,1,train
355,2,train
792,3,train
3965,4,train
3307,4,train
1350,1,train
1088,1,train
3865,2,train
3562,1,train
568,2,train
1005,3,train
3782,4,train
347,3,train
3124,4,train
1167,1,train
3816,2,train
822,3,train
3554,2,train
560,3,train
1776,1,train
1555,2,train
1734,4,train
856,1,train
1338,4,train
3633,2,train
1035,3,train
1076,4,train
1472,4,train
3767,2,train
773,3,train
3550,4,train
935,1,train
1465,1,train
1069,1,train
986,3,train
3763,4,train
1847,2,train
1148,1,train
1585,2,train
1764,4,train
1368,4,train
1065,3,train
1502,4,train
2060,2,train
2194,2,train
1361,1,train
1798,2,train
1495,1,train
1536,2,train
1453,4,train
1057,4,train
2273,2,train
2011,2,train
1532,4,train
1270,4,train
2224,2,train
1828,2,train
2265,3,train
1745,4,train
1349,4,train
2561,1,train
2344,3,train
2041,2,train
2082,3,train
1779,2,train
2254,2,train
2691,3,train
1992,2,train
2033,3,train
2429,3,train
2853,1,train
2591,1,train
2725,1,train
2508,3,train
2112,3,train
2945,4,train
206,2,train
2938,1,train
2542,1,train
2721,3,train
2325,3,train
2500,4,train
3017,1,train
2621,1,train
2755,1,train
3371,4,train
2538,3,train
2672,3,train
2713,4,train
3230,1,train
3271,2,train
236,2,train
277,3,train
2572,1,train
2968,1,train
411,3,train
2706,1,train
3009,2,train
2489,3,train
2926,4,train
707,1,train
3484,2,train
2785,1,train
624,3,train
2919,1,train
3401,4,train
3139,4,train
3697,2,train
3301,2,train
307,3,train
744,4,train
2602,1,train
4,2,train
45,3,train
441,3,train
482,4,train
2998,1,train
2956,4,train
2560,4,train
3218,4,train
2694,4,train
999,1,train
737,1,train
341,1,train
3514,2,train
520,3,train
957,4,train
3648,2,train
3689,3,train
3431,4,train
2990,2,train
2773,4,train
2907,4,train
1212,1,train
991,2,train
3727,2,train
3902,3,train
471,3,train
75,3,train
209,3,train
2986,4,train
767,1,train
371,1,train
901,1,train
1383,4,train
1121,4,train
725,4,train
463,4,train
1283,2,train
4015,1,train
980,1,train
1417,2,train
718,1,train
938,4,train
1496,2,train
3966,1,train
931,1,train
535,1,train
972,2,train
1413,4,train
1151,4,train
3883,3,train
3487,3,train
4045,1,train
1185,2,train
3962,3,train
3566,3,train
968,4,train
3700,3,train
1264,2,train
1701,3,train
3734,1,train
1181,4,train
3913,3,train
3954,4,train
1477,2,train
1518,3,train
1914,3,train
1215,2,train
1652,3,train
2210,1,train
2127,3,train
1731,3,train
4026,1,train
1032,2,train
3984,4,train
2423,1,train
2027,1,train
2161,1,train
1944,3,train
2381,4,train
2078,3,train
2636,1,train
2240,1,train
2374,1,train
1978,1,train
1716,1,train
1458,2,train
1895,3,train
1936,4,train
1633,3,train
2453,1,train
2807,4,train
2108,3,train
1712,3,train
2149,4,train
2008,1,train
2445,2,train
2142,1,train
2228,4,train
2624,4,train
1966,4,train
2221,1,train
2355,1,train
1959,1,train
2441,4,train
2575,4,train
3133,2,train
2737,2,train
139,3,train
2434,1,train
2609,2,train
2392,4,train
435,1,train
173,1,train
3084,2,train
2688,2,train
3125,3,train
527,4,train
2385,1,train
2426,2,train
2822,2,train
386,1,train
427,2,train
2639,2,train
2243,2,train
2422,4,train
3634,1,train
337,1,train
423,4,train
3114,2,train
3155,3,train
3551,3,train
2852,2,train
2456,2,train
719,2,train
3451,1,train
416,1,train
457,2,train
853,2,train
154,1,train
591,2,train
3368,3,train
2669,2,train
3106,3,train
4060,1,train
3664,1,train
1066,2,train
670,2,train
804,2,train
408,2,train
587,4,train
3319,3,train
2923,3,train
3877,1,train
3481,1,train
4011,1,train
487,2,train
184,1,train
621,2,train
3398,3,train
404,4,train
3573,4,train
142,4,train
276,4,train
4090,1,train
3869,2,train
397,1,train
4048,4,train
438,2,train
875,3,train
572,2,train
176,2,train
2953,3,train
3390,4,train
355,4,train
3907,1,train
1350,3,train
4041,1,train
4082,2,train
651,2,train
1088,3,train
3383,1,train
3779,1,train
389,2,train
3562,3,train
3865,4,train
1780,1,train
1167,3,train
3462,1,train
3899,2,train
3816,4,train
3420,4,train
3554,4,train
1859,1,train
1993,1,train
1597,1,train
3675,1,train
1555,4,train
856,3,train
3633,4,train
3767,4,train
1676,1,train
1810,1,train
1414,1,train
1851,2,train
1152,1,train
3929,2,train
935,3,train
1069,3,train
3450,4,train
1627,1,train
1365,1,train
1847,4,train
1148,3,train
1585,4,train
2277,2,train
1881,2,train
1578,1,train
1182,1,train
2060,4,train
1361,3,train
1798,4,train
1536,4,train
1657,1,train
2094,2,train
1791,1,train
1832,2,train
2273,4,train
2011,4,train
2569,2,train
2045,2,train
1828,4,train
1432,4,train
2520,2,train
2124,2,train
2561,3,train
2258,2,train
2041,4,train
1600,2,train
1779,4,train
2640,3,train
2337,2,train
2075,2,train
1679,2,train
76,2,train
2853,3,train
2591,3,train
2288,2,train
1892,2,train
2725,3,train
2887,1,train
289,2,train
3021,1,train
2938,3,train
2105,2,train
2542,3,train
2239,2,train
3496,1,train
3234,1,train
3017,3,train
2621,3,train
3058,4,train
2755,3,train
2359,3,train
2097,3,train
2917,1,train
319,2,train
57,2,train
3271,4,train
2968,3,train
2572,3,train
3009,4,train
2706,3,train
790,1,train
3567,2,train
532,2,train
3264,1,train
3305,2,train
707,3,train
3002,1,train
3088,4,train
3484,4,train
8,2,train
2785,3,train
3914,2,train
3081,1,train
87,2,train
2819,1,train
3301,4,train
3697,4,train
2998,3,train
2602,3,train
820,1,train
3993,2,train
999,3,train
300,2,train
341,3,train
737,3,train
3032,1,train
38,2,train
3514,4,train
2856,4,train
2990,4,train
899,1,train
1429,1,train
1033,1,train
3944,2,train
991,4,train
3245,1,train
3727,4,train
588,1,train
1070,4,train
767,3,train
371,3,train
808,4,train
3499,2,train
1500,2,train
1283,4,train
3578,2,train
4015,3,train
980,3,train
1417,4,train
3712,2,train
3753,3,train
718,3,train
1713,2,train
1317,2,train
1496,4,train
618,1,train
3791,2,train
752,1,train
3966,3,train
535,3,train
972,4,train
3663,2,train
1227,1,train
4045,3,train
965,1,train
1185,4,train
1743,2,train
1044,1,train
1481,2,train
1264,4,train
3734,3,train
1560,2,train
1257,1,train
4030,1,train
1477,4,train
3813,3,train
1215,4,train
2210,3,train
1115,2,train
4026,3,train
1032,4,train
2244,1,train
2423,3,train
2027,3,train
2161,3,train
2240,3,train
2374,3,train
1541,2,train
1978,3,train
1675,2,train
1716,3,train
2536,1,train
2670,1,train
2453,3,train
1795,3,train
1533,3,train
2749,1,train
2883,1,train
2487,1,train
2225,1,train
2008,3,train
2445,4,train
2142,3,train
2962,1,train
2700,1,train
2304,1,train
2741,2,train
3137,2,train
2524,4,train
2221,3,train
1959,3,train
2954,2,train
2651,1,train
2255,1,train
2737,4,train
3133,4,train
2434,3,train
2609,4,train
2213,4,train
3033,2,train
435,3,train
2730,1,train
3167,2,train
173,3,train
2468,1,train
2688,4,train
2292,4,train
2822,4,train
2426,4,train
469,1,train
2984,2,train
3421,3,train
386,3,train
427,4,train
2722,2,train
3118,2,train
2639,4,train
2243,4,train
420,1,train
24,1,train
2801,2,train
3634,3,train
244,4,train
2852,4,train
2456,4,train
895,1,train
499,1,train
633,1,train
719,4,train
3451,3,train
3410,2,train
416,3,train
457,4,train
853,4,train
3148,2,train
154,3,train
591,4,train
2886,2,train
3189,3,train
2669,4,train
753,2,train
4060,3,train
450,1,train
3664,3,train
670,4,train
2965,2,train
804,4,train
408,4,train
3099,2,train
966,2,train
1100,2,train
3877,3,train
3481,3,train
487,4,train
3219,3,train
184,3,train
621,4,train
1179,2,train
783,2,train
3911,1,train
917,2,train
4090,3,train
655,2,train
3869,4,train
438,4,train
572,4,train
176,4,train
3990,1,train
3728,1,train
1130,2,train
3907,3,train
3466,1,train
3948,4,train
868,2,train
4082,4,train
651,4,train
3383,3,train
389,4,train
1780,3,train
4075,1,train
3679,1,train
3462,3,train
3899,4,train
1680,1,train
1859,3,train
3758,1,train
1160,2,train
764,2,train
1201,3,train
1597,3,train
898,2,train
3675,3,train
1893,1,train
1676,3,train
1810,3,train
1414,3,train
1851,4,train
1152,3,train
3929,4,train
3667,4,train
1972,1,train
2106,1,train
1710,1,train
1844,1,train
1627,3,train
1231,3,train
1365,3,train
969,3,train
2319,1,train
1923,1,train
2057,1,train
1661,1,train
2277,4,train
1881,4,train
1578,3,train
1182,3,train
2136,1,train
2177,2,train
1478,1,train
1657,3,train
2094,4,train
1832,4,train
2349,1,train
2569,4,train
1691,1,train
1825,1,train
2045,4,train
1649,4,train
2207,2,train
1904,1,train
2341,2,train
2124,4,train
2258,4,train
1600,4,train
2420,2,train
2158,2,train
2337,4,train
1896,2,train
2075,4,train
1679,4,train
118,1,train
76,4,train
2371,2,train
2767,2,train
2109,2,train
2288,4,train
1892,4,train
69,1,train
110,2,train
2846,2,train
2887,3,train
289,4,train
2584,2,train
2188,2,train
2625,3,train
3021,3,train
2322,2,train
2105,4,train
189,2,train
3317,1,train
323,2,train
3496,3,train
3234,3,train
2401,2,train
3396,1,train
536,2,train
2917,3,train
319,4,train
57,4,train
615,2,train
3743,1,train
353,2,train
790,3,train
3085,1,train
3567,4,train
3264,3,train
3305,4,train
3002,3,train
8,4,train
3822,1,train
3164,1,train
170,2,train
607,3,train
2902,1,train
304,2,train
3081,3,train
3384,4,train
3914,4,train
87,4,train
2819,3,train
3377,1,train
3993,4,train
820,3,train
3115,1,train
3511,1,train
517,2,train
300,4,train
3032,3,train
38,4,train
1116,1,train
899,3,train
3590,1,train
4027,2,train
596,2,train
637,3,train
1033,3,train
3328,1,train
1329,1,train
3803,1,train
3541,1,train
3145,1,train
3582,2,train
547,2,train
588,3,train
3978,2,train
3499,4,train
1542,1,train
1146,1,train
884,1,train
1500,4,train
3358,1,train
405,3,train
3578,4,train
3712,4,train
3874,2,train
1713,4,train
1317,4,train
3571,1,train
3612,2,train
4049,3,train
618,3,train
1055,4,train
3791,4,train
752,3,train
1572,1,train
1310,1,train
3825,2,train
3959,2,train
965,3,train
1785,1,train
1826,2,train
1960,2,train
1564,2,train
1261,1,train
865,1,train
1743,4,train
4038,2,train
1044,3,train
1085,4,train
1481,4,train
4079,3,train
823,4,train
1340,1,train
1777,2,train
1078,1,train
1560,4,train
4030,3,train
1856,2,train
1553,1,train
1594,2,train
2031,3,train
1332,2,train
1115,4,train
1807,2,train
2244,3,train
1941,2,train
1545,2,train
2020,2,train
1362,2,train
1541,4,train
2753,1,train
2536,3,train
2670,3,train
1971,2,train
1575,2,train
2966,1,train
2749,3,train
2487,3,train
2225,3,train
3045,1,train
3179,1,train
2962,3,train
2521,1,train
2700,3,train
2304,3,train
2741,4,train
3137,4,train
2734,1,train
2954,4,train
2255,3,train
3209,1,train
3250,2,train
3033,4,train
2730,3,train
2289,1,train
3167,4,train
2468,3,train
2509,4,train
3026,1,train
3463,2,train
469,3,train
73,3,train
2502,1,train
2984,4,train
3118,4,train
2722,4,train
765,1,train
3676,2,train
3280,2,train
3414,2,train
2581,1,train
420,3,train
24,3,train
2715,1,train
2801,4,train
978,1,train
582,1,train
320,1,train
3493,2,train
499,3,train
2794,1,train
3627,2,train
2969,2,train
3148,4,train
2886,4,train
1191,1,train
795,1,train
533,1,train
970,2,train
3747,3,train
753,4,train
3444,2,train
3485,3,train
450,3,train
2786,2,train
2965,4,train
1008,1,train
746,1,train
350,1,train
1183,2,train
484,1,train
966,4,train
3657,2,train
1100,4,train
3994,2,train
1262,2,train
3994,1,train
1396,2,train
563,1,train
3777,3,train
1179,4,train
3911,3,train
301,1,train
783,4,train
917,4,train
3212,2,train
3474,2,train
3515,3,train
655,4,train
259,4,train
1475,2,train
1079,2,train
1609,2,train
3990,3,train
3728,3,train
1130,4,train
3425,2,train
3466,3,train
868,4,train
1688,2,train
4024,1,train
989,1,train
1030,2,train
1426,2,train
1467,3,train
3545,3,train
4075,3,train
551,4,train
3679,3,train
1639,2,train
1680,3,train
1377,2,train
981,2,train
3758,3,train
1160,4,train
764,4,train
898,4,train
1976,1,train
1759,3,train
4054,1,train
1893,3,train
798,2,train
1972,3,train
2106,3,train
1710,3,train
1844,3,train
1923,3,train
1224,2,train
1661,3,train
2615,1,train
2219,1,train
2353,1,train
2136,3,train
2177,4,train
1437,2,train
1478,3,train
1915,4,train
2432,1,train
2170,1,train
1774,1,train
1691,3,train
1825,3,train
1987,1,train
2424,2,train
2207,4,train
1904,3,train
1945,4,train
2341,4,train
122,1,train
2637,2,train
1804,1,train
1938,1,train
2420,4,train
2158,4,train
1896,4,train
335,1,train
118,3,train
2413,1,train
2850,2,train
2151,1,train
2371,4,train
2109,4,train
152,1,train
110,4,train
2364,1,train
2584,4,train
2188,4,train
2322,4,train
3400,1,train
3142,2,train
3183,3,train
189,4,train
2484,2,train
3317,3,train
323,4,train
2401,4,train
3613,1,train
182,1,train
3396,3,train
316,1,train
3093,2,train
2697,2,train
536,4,train
2831,2,train
3430,1,train
395,1,train
436,2,train
832,2,train
133,1,train
615,4,train
2910,2,train
2951,3,train
353,4,train
2648,2,train
3085,3,train
1045,2,train
649,2,train
3381,1,train
3822,3,train
3164,3,train
3601,4,train
170,4,train
2902,3,train
304,4,train
466,2,train
903,3,train
3594,1,train
204,2,train
2981,3,train
3377,3,train
3511,3,train
3115,3,train
4069,1,train
3673,1,train
3807,1,train
679,2,train
1116,3,train
417,2,train
3149,1,train
3590,3,train
596,4,train
3328,3,train
3631,4,train
4027,4,train
3886,1,train
1329,3,train
3624,1,train
368,2,train
3145,3,train
3541,3,train
3582,4,train
3978,4,train
1363,1,train
1542,3,train
1146,3,train
3441,1,train
3837,1,train
884,3,train
3575,1,train
581,2,train
3358,3,train
3399,4,train
1442,1,train
1576,1,train
660,2,train
3788,1,train
3874,4,train
3612,4,train
1655,1,train
1789,1,train
1572,3,train
1131,1,train
873,2,train
1310,3,train
1351,4,train
3646,2,train
3825,4,train
1868,1,train
1210,1,train
1826,4,train
